2025-04-12,2026-05-08T19:48:39.000+01:00,T1000180,No Driver Found,C4834083,Auto,IFFCO Chowk,Vasant Kunj,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-11-29,2026-05-08T18:21:41.000+01:00,T1000531,Completed,C1771374,Go Mini,Nirman Vihar,MG Road,0,other,0,unknown,0,unknown,586,30.71,3.8,4.2,UPI
2025-06-20,2026-05-08T08:09:13.000+01:00,T1001530,Completed,C6677981,Premier Sedan,Golf Course Road,IGNOU Road,0,other,0,unknown,0,unknown,392,44.86,4.7,3.9,UPI
2025-07-07,2026-05-08T13:09:33.000+01:00,T1001697,No Driver Found,C9990853,Auto,Hauz Khas,Dilshad Garden,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-25,2026-05-08T18:12:56.000+01:00,T1001860,Cancelled by Customer,C2603514,Premier Sedan,ITO,Aya Nagar,1,Driver is not moving towards pickup location,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-10-12,2026-05-08T15:18:22.000+01:00,T1002771,Completed,C7557672,Bike,Ghaziabad,Okhla,0,other,0,unknown,0,unknown,587,8.56,3.9,4.2,UPI
2025-11-17,2026-05-08T16:27:07.000+01:00,T1003506,Cancelled by Driver,C2698323,Premier Sedan,Chandni Chowk,Rohini,0,other,1,Customer related issue,0,unknown,0,0.0,4.2,4.4,unknown
2025-08-03,2026-05-08T23:27:31.000+01:00,T1005809,Completed,C3807677,Auto,Rajiv Chowk,Narsinghpur,0,other,0,unknown,0,unknown,804,11.89,4.6,4.9,Uber Wallet
2025-02-25,2026-05-08T19:28:39.000+01:00,T1006840,Completed,C5861087,Bike,Barakhamba Road,Ashram,0,other,0,unknown,0,unknown,870,42.11,3.9,4.1,Cash
2025-08-12,2026-05-08T06:50:31.000+01:00,T1007577,No Driver Found,C6715182,Premier Sedan,IGI Airport,Keshav Puram,0,other,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-08-17,2026-05-08T06:22:23.000+01:00,T1007726,Completed,C4098276,Premier Sedan,Nirman Vihar,Narsinghpur,0,other,0,unknown,0,unknown,385,38.23,3.0,4.4,UPI
2025-03-31,2026-05-08T19:36:32.000+01:00,T1008097,Completed,C4182454,Bike,Sushant Lok,Satguru Ram Singh Marg,0,other,0,unknown,0,unknown,288,36.21,4.3,4.1,UPI
2025-07-18,2026-05-08T11:58:27.000+01:00,T1008338,Completed,C4003671,Auto,Kadarpur,Hero Honda Chowk,0,other,0,unknown,0,unknown,157,5.53,4.2,4.8,Cash
2025-04-30,2026-05-08T07:34:01.000+01:00,T1010428,Completed,C9191027,Auto,Ambience Mall,Rajiv Chowk,0,other,0,unknown,0,unknown,232,21.39,4.3,4.2,Credit Card
2025-04-23,2026-05-08T16:57:56.000+01:00,T1012110,Cancelled by Driver,C8919451,Go Mini,Sarai Kale Khan,Patel Chowk,0,other,1,Customer related issue,0,unknown,0,0.0,4.2,4.4,unknown
2025-02-26,2026-05-08T12:26:57.000+01:00,T1012744,Cancelled by Customer,C4919965,Go Sedan,Paharganj,AIIMS,1,Driver is not moving towards pickup location,0,unknown,0,unknown,0,0.0,4.2,4.4,unknown
2025-09-27,2026-05-08T10:41:38.000+01:00,T1012903,Cancelled by Driver,C8169380,Premier Sedan,Jahangirpuri,Connaught Place,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-12-01,2026-05-08T07:39:13.000+01:00,T1013612,Completed,C7089417,Auto,Okhla,Jhilmil,0,other,0,unknown,0,unknown,234,44.48,4.9,3.8,Credit Card
2025-03-27,2026-05-08T19:16:14.000+01:00,T1013716,Completed,C6337447,Bike,Shivaji Park,Huda City Centre,0,other,0,unknown,0,unknown,58,5.86,4.5,4.6,Uber Wallet
2025-04-26,2026-05-08T09:41:08.000+01:00,T1013841,Completed,C2181983,Go Mini,Mansarovar Park,Anand Vihar ISBT,0,other,0,unknown,0,unknown,416,17.89,4.4,4.3,Cash
2025-10-18,2026-05-08T20:09:07.000+01:00,T1014154,Completed,C2181123,Go Mini,Kalkaji,Raj Nagar Extension,0,other,0,unknown,0,unknown,292,25.04,3.8,4.0,Uber Wallet
2025-06-19,2026-05-08T07:53:26.000+01:00,T1014318,Completed,C8752691,Go Sedan,Hero Honda Chowk,Ghitorni,0,other,0,unknown,0,unknown,840,5.71,4.4,4.4,UPI
2025-01-29,2026-05-08T17:21:19.000+01:00,T1014434,Cancelled by Driver,C3897883,Auto,Kalkaji,Lajpat Nagar,0,other,1,More than permitted people in there,0,unknown,0,0.0,4.2,4.4,unknown
2025-02-08,2026-05-08T12:05:32.000+01:00,T1015534,Completed,C3857542,eBike,Khan Market,Pitampura,0,other,0,unknown,0,unknown,262,3.45,4.6,4.7,UPI
2025-11-03,2026-05-08T11:47:41.000+01:00,T1016781,Completed,C7551498,Premier Sedan,Badarpur,INA Market,0,other,0,unknown,0,unknown,332,26.85,4.3,4.7,Cash
2025-01-06,2026-05-08T17:09:27.000+01:00,T1016881,Completed,C1276571,Go Mini,Udyog Vihar,Tagore Garden,0,other,0,unknown,0,unknown,1384,26.24,4.2,4.4,UPI
2025-11-29,2026-05-08T15:46:08.000+01:00,T1016919,Completed,C2294020,Auto,Chhatarpur,DLF Phase 3,0,other,0,unknown,0,unknown,781,12.99,4.4,4.9,Cash
